zip,nearest_nuclear_km,tri_within_5km,dams_high_within_10km_naming_town,strategic_km,strategic_bearing,strategic_site
64504,97.4,9,1,97,161,kcnsc
64505,90.1,1,3,112,168,kcnsc
64506,95.6,2,3,105,168,kcnsc
64507,103.5,5,4,98,170,kcnsc
64601,186,4,3,120,179,whiteman_afb
64620,141.7,0,0,121,199,kcnsc
64622,172.7,0,0,85,181,whiteman_afb
64623,155.7,0,0,85,193,whiteman_afb
64624,180.9,0,1,96,168,whiteman_afb
64625,170.9,0,0,115,169,whiteman_afb
64628,158.7,0,2,126,200,whiteman_afb
64630,185.1,0,0,149,193,whiteman_afb
64631,153,0,0,136,205,whiteman_afb
64632,159.1,0,0,,,
64633,161.5,1,0,70,185,whiteman_afb
64635,193,0,0,136,184,whiteman_afb
64636,143.1,0,0,149,199,kcnsc
64637,171,0,0,96,215,kcnsc
64638,185.2,0,3,99,177,whiteman_afb
64639,143.1,0,0,80,201,whiteman_afb
64640,153.9,1,0,126,205,kcnsc
64641,191.2,0,0,,,
64642,154.6,0,0,,,
64643,166.7,0,0,100,189,whiteman_afb
64644,158.1,0,1,109,207,kcnsc
64645,196.7,0,0,,,
64646,198.7,0,0,,,
64647,147,0,0,138,201,kcnsc
64648,162.6,0,0,141,208,kcnsc
64649,147.7,0,0,108,202,kcnsc
64650,157.4,0,0,96,207,kcnsc
64651,165.5,0,0,121,195,whiteman_afb
64652,192.6,0,0,144,185,whiteman_afb
64653,175.4,0,1,133,193,whiteman_afb
64654,168.6,0,0,126,171,whiteman_afb
64655,202.1,0,0,,,
64656,182.6,0,0,106,173,whiteman_afb
64657,124.3,0,0,144,192,kcnsc
64658,140.4,0,1,117,208,whiteman_afb
64659,172.8,0,0,119,191,whiteman_afb
64660,145.6,0,0,102,203,whiteman_afb
64661,180.7,0,0,,,
64664,182.5,0,0,114,176,whiteman_afb
64667,194.5,0,0,,,
64668,179,0,0,71,169,whiteman_afb
64670,132,0,0,137,195,kcnsc
64671,164,1,1,86,210,kcnsc
64672,203.2,0,0,,,
64673,174,0,0,,,
64674,179.2,0,0,142,194,whiteman_afb
64676,146.1,0,1,111,204,whiteman_afb
64679,175.2,0,0,,,
64681,158.3,0,0,106,196,whiteman_afb
64682,172.1,0,0,91,183,whiteman_afb
64683,175.9,2,4,150,178,whiteman_afb
64686,184.7,0,0,114,177,whiteman_afb
64688,180.1,0,1,121,188,whiteman_afb
64689,137.8,0,0,117,197,kcnsc
64701,126,4,2,33,324,kcnsc
64720,119.5,0,0,55,340,kcnsc
64722,99.3,0,0,66,0,kcnsc
64723,99.5,0,0,56,1,kcnsc
64724,147.4,0,0,75,32,whiteman_afb
64725,118.2,0,0,44,340,kcnsc
64726,157.4,0,0,39,55,whiteman_afb
64728,119,0,0,130,359,kcnsc
64730,122.8,0,0,72,341,kcnsc
64733,166.8,0,0,29,56,whiteman_afb
64734,108.8,0,0,23,2,kcnsc
64735,171.9,3,0,43,21,whiteman_afb
64738,182.3,0,0,92,5,whiteman_afb
64739,142.1,0,0,53,63,whiteman_afb
64740,173.5,0,1,57,13,whiteman_afb
64741,109.3,1,0,117,1,kcnsc
64742,104.5,0,2,40,359,kcnsc
64743,136.9,0,1,37,308,kcnsc
64744,156,1,0,105,21,whiteman_afb
64745,103.7,0,0,80,357,kcnsc
64746,111.5,0,2,30,351,kcnsc
64747,137.6,0,0,46,314,kcnsc
64748,170,0,0,,,
64750,142.5,0,0,102,28,whiteman_afb
64752,100.4,0,0,89,1,kcnsc
64755,157.4,0,0,,,
64756,162.3,0,0,130,18,whiteman_afb
64759,148.2,1,1,148,25,whiteman_afb
64761,165.5,0,0,17,39,whiteman_afb
64762,129.6,0,0,147,358,kcnsc
64763,173.2,0,0,67,12,whiteman_afb
64765,112.3,0,0,97,355,kcnsc
64767,141.9,0,0,124,27,whiteman_afb
64769,130.1,0,0,,,
64770,148.5,0,0,63,37,whiteman_afb
64771,119.3,0,0,122,356,kcnsc
64772,127.4,3,2,117,351,kcnsc
64776,177.6,0,0,77,8,whiteman_afb
64778,111.8,0,0,105,357,kcnsc
64779,114.3,0,2,87,351,kcnsc
64780,145,0,0,86,30,whiteman_afb
64781,166.4,0,0,87,15,whiteman_afb
64783,141.2,0,0,94,31,whiteman_afb
64784,142.7,0,0,133,27,whiteman_afb
64788,147.1,0,0,53,50,whiteman_afb
64790,133.3,0,0,107,33,whiteman_afb
64801,163.9,6,0,,,
64804,170.7,1,0,,,
64830,158.8,0,0,,,
64831,185.9,1,0,,,
64832,140,0,1,,,
64833,179.8,0,0,,,
64834,152.9,0,0,,,
64835,163.9,3,0,,,
64836,170.4,4,0,,,
64840,180.1,0,0,,,
64841,171.2,3,0,,,
64842,182,0,0,,,
64843,192.3,0,0,,,
64844,195.3,1,0,,,
64847,179,0,0,,,
64848,189.6,0,0,,,
64849,154.9,0,0,,,
64850,190.8,3,5,,,
64854,175.2,0,0,,,
64855,144.1,0,0,,,
64856,165.3,0,0,,,
64857,155.9,0,0,,,
64858,180.5,0,0,,,
64859,183.1,1,0,,,
64861,174.7,0,0,,,
64862,187.4,1,0,,,
64863,184.3,1,1,,,
64865,183.5,0,6,,,
64866,192.1,0,0,,,
64867,181,0,0,,,
64868,196.9,0,0,,,
64870,158.6,1,0,,,
64873,198.5,0,0,,,
64874,176.3,0,0,,,
65001,57,0,1,144,291,whiteman_afb
65010,40.3,0,0,114,267,whiteman_afb
65011,90.1,0,0,82,297,whiteman_afb
65013,54.4,0,0,,,
65014,50.3,0,0,,,
65016,25.1,0,0,143,278,whiteman_afb
65017,96.9,0,0,116,308,whiteman_afb
65018,69.9,1,1,87,278,whiteman_afb
65020,121,0,0,105,320,whiteman_afb
65023,54.8,0,1,101,275,whiteman_afb
65024,14.3,0,0,,,
65025,80.5,0,1,74,276,whiteman_afb
65026,83.7,0,2,97,298,whiteman_afb
65032,69.6,0,0,110,293,whiteman_afb
65034,92.9,0,1,66,287,whiteman_afb
65035,46.3,0,0,145,287,whiteman_afb
65037,109.4,0,0,82,312,whiteman_afb
65039,45.3,0,0,109,271,whiteman_afb
65040,63.4,0,0,118,291,whiteman_afb
65041,28.7,0,4,,,
65043,31.9,0,2,126,276,whiteman_afb
65046,60.6,0,0,93,267,whiteman_afb
65047,97,0,0,106,307,whiteman_afb
65048,48.6,0,0,137,287,whiteman_afb
65049,99.7,0,3,96,308,whiteman_afb
65050,83.1,0,0,79,287,whiteman_afb
65051,32.9,0,0,,,
65052,110.8,0,0,104,315,whiteman_afb
65053,56.8,0,0,105,282,whiteman_afb
65054,33.9,0,0,142,282,whiteman_afb
65058,62.4,0,0,134,293,whiteman_afb
65059,11.5,0,2,144,272,whiteman_afb
65061,22.2,0,2,,,
65062,30.5,0,0,,,
65063,27.1,0,0,127,271,whiteman_afb
65064,72,0,0,101,291,whiteman_afb
65065,104.3,0,0,102,311,whiteman_afb
65066,52.4,0,0,,,
65067,4.7,0,0,,,
65068,71.4,0,0,83,263,whiteman_afb
65069,14.8,0,1,,,
65072,99.1,0,0,88,306,whiteman_afb
65074,67.2,0,1,98,286,whiteman_afb
65075,71.1,0,1,126,296,whiteman_afb
65076,55.6,0,1,124,289,whiteman_afb
65077,3.7,0,0,,,
65078,117.1,0,0,59,311,whiteman_afb
65079,108,0,0,94,313,whiteman_afb
65080,22.1,0,0,137,275,whiteman_afb
65081,88,0,2,68,279,whiteman_afb
65082,82,0,0,114,300,whiteman_afb
65083,89.3,0,0,116,304,whiteman_afb
65084,100.1,1,0,69,298,whiteman_afb
65085,47.4,0,0,133,286,whiteman_afb
65101,42.4,0,5,126,282,whiteman_afb
65109,47.9,2,5,112,279,whiteman_afb
65201,42.8,0,7,115,261,whiteman_afb
65202,53.3,2,11,113,254,whiteman_afb
65203,55.6,0,17,102,260,whiteman_afb
65215,51.5,3,18,110,257,whiteman_afb
65216,52.3,2,18,109,257,whiteman_afb
65230,97.8,0,0,98,231,whiteman_afb
65231,30.9,0,1,146,258,whiteman_afb
65232,44.8,0,0,,,
65233,83.6,0,0,75,255,whiteman_afb
65236,136.6,0,0,89,207,whiteman_afb
65237,88.1,0,0,66,266,whiteman_afb
65239,102.3,0,0,132,228,whiteman_afb
65240,59.6,3,0,134,246,whiteman_afb
65243,75.7,0,0,120,240,whiteman_afb
65244,110.8,0,0,114,223,whiteman_afb
65246,125,0,0,86,214,whiteman_afb
65247,114.2,0,0,137,223,whiteman_afb
65248,87.1,0,4,90,240,whiteman_afb
65250,96.7,0,2,70,242,whiteman_afb
65251,20.1,0,3,137,265,whiteman_afb
65254,105.1,1,0,81,229,whiteman_afb
65255,53.8,0,0,123,251,whiteman_afb
65256,71.1,0,0,104,246,whiteman_afb
65257,87.8,0,0,108,235,whiteman_afb
65258,90.7,0,0,,,
65259,104.5,0,0,119,226,whiteman_afb
65260,107.1,0,0,138,226,whiteman_afb
65261,125.5,0,0,98,214,whiteman_afb
65262,27.1,0,1,141,260,whiteman_afb
65263,85.5,0,1,140,236,whiteman_afb
65264,37.5,0,0,,,
65265,50.2,1,6,,,
65270,90.2,0,2,126,233,whiteman_afb
65274,83.5,0,0,81,247,whiteman_afb
65275,79.4,0,0,,,
65276,102.7,0,0,53,255,whiteman_afb
65278,84.8,0,0,120,236,whiteman_afb
65279,71.3,0,0,92,252,whiteman_afb
65280,52.9,0,1,,,
65281,117.3,0,0,105,219,whiteman_afb
65282,69.5,0,0,,,
65283,83.5,0,1,,,
65284,65.8,0,0,119,245,whiteman_afb
65285,60.2,0,0,147,246,whiteman_afb
65286,149.6,0,0,91,198,whiteman_afb
65287,65.9,0,0,91,259,whiteman_afb
65301,125.3,12,0,29,277,whiteman_afb
65305,153.9,1,0,0,167,whiteman_afb
65320,106.6,0,0,64,235,whiteman_afb
65321,148.6,0,1,39,193,whiteman_afb
65322,105.4,0,0,57,242,whiteman_afb
65323,163.2,0,2,31,10,whiteman_afb
65324,130.1,0,0,85,326,whiteman_afb
65325,127.6,0,0,45,316,whiteman_afb
65326,135.5,0,0,72,330,whiteman_afb
65327,149.6,0,0,28,192,whiteman_afb
65329,103.7,0,0,54,286,whiteman_afb
65330,113.7,0,1,76,224,whiteman_afb
65332,142.8,0,0,17,315,whiteman_afb
65333,134.4,0,0,28,227,whiteman_afb
65334,127.4,0,0,29,246,whiteman_afb
65335,136.9,0,0,31,320,whiteman_afb
65336,154.2,0,1,6,176,whiteman_afb
65337,143.3,0,0,13,236,whiteman_afb
65338,140.1,0,0,47,333,whiteman_afb
65339,145.8,1,0,53,197,whiteman_afb
65340,126.3,1,0,51,219,whiteman_afb
65344,137.9,0,1,72,205,whiteman_afb
65345,119.6,0,0,43,300,whiteman_afb
65347,112.4,0,0,52,238,whiteman_afb
65348,105.2,0,0,49,272,whiteman_afb
65349,122.2,1,0,71,218,whiteman_afb
65350,115.5,1,0,40,282,whiteman_afb
65351,141.2,0,0,33,207,whiteman_afb
65354,96.9,0,0,59,280,whiteman_afb
65355,150.7,0,3,59,344,whiteman_afb
65360,153.1,0,1,23,352,whiteman_afb
65401,95.6,0,0,,,
65409,89.8,3,0,,,
65436,127.2,0,0,,,
65438,204.7,0,0,,,
65439,135.6,0,0,,,
65440,138.8,1,0,,,
65441,91.4,0,1,,,
65443,75,0,0,143,298,whiteman_afb
65444,155.4,0,0,,,
65446,114.4,0,0,,,
65449,103.8,0,0,,,
65452,97.8,0,0,141,307,whiteman_afb
65453,78.7,0,1,,,
65456,119.9,0,0,,,
65457,106.6,0,0,,,
65459,85.7,0,2,149,302,whiteman_afb
65461,121.1,0,0,,,
65462,119.7,0,0,,,
65463,133.9,0,0,119,326,whiteman_afb
65464,175.1,0,0,,,
65466,175.5,0,1,,,
65468,167.3,0,0,,,
65470,145.4,0,0,,,
65473,121,1,0,,,
65479,158.1,0,0,,,
65483,163.1,0,1,,,
65484,160.9,0,0,,,
65486,86.2,0,0,129,303,whiteman_afb
65501,146.5,0,0,,,
65529,94.1,0,0,,,
65534,124.9,0,0,,,
65535,88.3,0,1,,,
65536,140.8,6,3,140,326,whiteman_afb
65541,124,0,0,,,
65542,140.7,0,0,,,
65543,151.8,0,0,,,
65548,195,0,0,,,
65550,102.8,0,0,,,
65552,144.4,0,0,,,
65555,155.3,0,0,,,
65556,116.3,0,0,141,315,whiteman_afb
65557,141.8,0,0,,,
65559,83.7,0,0,,,
65560,131.4,0,3,,,
65564,170.4,0,0,,,
65565,106.9,0,2,,,
65566,118.6,0,0,,,
65567,121,0,0,132,318,whiteman_afb
65570,147.8,0,0,,,
65571,175.2,1,0,,,
65580,71.4,0,0,,,
65582,63,0,2,,,
65583,111.6,0,0,,,
65584,107.9,0,0,,,
65586,103.9,0,0,,,
65588,203.9,0,1,,,
65589,169.3,0,0,,,
65590,162.8,0,0,132,338,whiteman_afb
65591,112,0,0,118,315,whiteman_afb
65601,200.8,0,0,133,1,whiteman_afb
65603,179,0,0,136,11,whiteman_afb
65604,213.1,0,0,,,
65605,192.1,1,0,,,
65606,228.5,0,0,,,
65608,184.1,0,1,,,
65609,165.4,0,0,,,
65610,194.2,0,0,,,
65611,138.3,0,0,,,
65612,213.4,0,0,,,
65613,187.6,0,0,122,353,whiteman_afb
65614,161.1,0,0,,,
65616,151.2,0,5,,,
65617,200.3,0,0,145,353,whiteman_afb
65618,179,0,0,,,
65619,201.8,1,0,,,
65620,191.3,0,0,,,
65622,170.7,0,0,128,343,whiteman_afb
65623,170.9,2,0,,,
65624,160.7,0,0,,,
65625,160.3,0,0,,,
65626,174.3,0,0,,,
65627,140.8,0,0,,,
65629,177.1,0,0,,,
65630,169.8,0,0,,,
65631,188.7,0,0,,,
65632,166.9,0,0,,,
65633,178.6,0,1,,,
65634,148.6,0,0,85,339,whiteman_afb
65635,190.1,0,0,134,6,whiteman_afb
65637,188,0,0,,,
65638,187.8,0,0,,,
65640,195.6,0,0,115,1,whiteman_afb
65641,145.3,0,0,,,
65644,177.1,0,0,143,342,whiteman_afb
65646,201.6,0,0,,,
65647,168.6,0,0,,,
65648,193.1,0,0,,,
65649,194,0,0,124,3,whiteman_afb
65650,179.2,0,0,102,355,whiteman_afb
65652,204.2,0,0,,,
65653,170.3,0,0,,,
65654,199.3,0,0,,,
65655,161.3,0,0,,,
65656,166.2,0,0,,,
65657,171,0,0,,,
65658,142.1,0,0,,,
65660,165.3,0,0,,,
65661,185.1,0,0,144,10,whiteman_afb
65662,164.4,0,2,,,
65663,179.4,0,0,125,348,whiteman_afb
65664,212.6,0,0,,,
65666,161.1,0,0,,,
65667,173.7,0,0,,,
65668,160.6,0,1,92,346,whiteman_afb
65669,178.6,0,0,,,
65672,138.9,1,0,,,
65674,189.1,0,0,104,3,whiteman_afb
65675,181.6,0,0,,,
65676,152.1,0,0,,,
65679,141,0,0,,,
65680,149.7,0,0,,,
65681,138.9,0,0,,,
65682,175.9,0,0,,,
65685,163.8,0,0,114,342,whiteman_afb
65686,147.5,0,0,,,
65688,203.4,1,0,,,
65689,182.5,1,0,,,
65690,227.5,0,0,,,
65692,203.9,1,0,,,
65702,199.5,0,0,,,
65704,194.7,1,0,,,
65705,201.1,0,0,,,
65706,187.4,2,1,,,
65707,197.1,0,0,,,
65708,187.9,7,0,,,
65710,201.7,0,0,139,355,whiteman_afb
65711,181.3,0,0,,,
65712,206.6,0,0,,,
65713,172.3,0,0,,,
65714,192.5,1,0,,,
65715,168.7,0,0,,,
65717,197,0,0,,,
65720,183.7,0,0,,,
65721,185.7,0,0,,,
65722,158.2,0,0,143,333,whiteman_afb
65723,196.6,0,0,,,
65724,168.6,0,0,101,348,whiteman_afb
65725,196.8,0,1,147,350,whiteman_afb
65726,145.6,1,0,,,
65727,172.4,0,0,109,348,whiteman_afb
65728,174.4,0,0,,,
65729,149.3,0,0,,,
65730,171,0,0,,,
65731,149.5,0,0,,,
65732,152.5,0,0,94,340,whiteman_afb
65733,140.2,0,0,,,
65734,177.4,0,0,,,
65735,169,0,0,77,356,whiteman_afb
65737,156.1,0,0,,,
65738,204.3,0,1,,,
65739,133.5,0,0,,,
65740,155.9,0,1,,,
65741,181.2,0,0,,,
65742,202.1,0,0,,,
65744,149.2,0,0,,,
65745,150.7,0,0,,,
65746,200.3,1,1,,,
65747,146.8,0,0,,,
65752,191.5,0,0,,,
65753,187.9,0,0,,,
65754,169.8,0,0,,,
65755,174.4,0,0,,,
65756,198.3,0,0,,,
65757,200.8,0,0,,,
65759,162.9,0,0,,,
65760,168.8,0,0,,,
65761,144.4,0,0,,,
65762,160.8,0,0,,,
65764,146.4,0,0,114,333,whiteman_afb
65766,161.6,0,0,,,
65767,156.9,0,0,103,341,whiteman_afb
65768,198.7,0,0,,,
65769,185.8,1,0,,,
65770,208.8,0,0,145,0,whiteman_afb
65771,162.8,0,0,,,
65772,159.8,0,0,,,
65773,172.6,0,0,,,
65774,175.3,0,0,89,356,whiteman_afb
65775,198.2,1,1,,,
65777,175.3,0,0,,,
65778,222.8,0,0,,,
65779,164.5,0,0,84,350,whiteman_afb
65781,212,0,0,,,
65783,152.4,0,0,127,334,whiteman_afb
65784,178.9,0,0,,,
65785,173.8,0,0,116,12,whiteman_afb
65786,135.7,0,2,99,329,whiteman_afb
65787,124.2,0,0,93,322,whiteman_afb
65788,216.4,0,0,,,
65789,210.1,1,0,,,
65790,184.9,0,0,,,
65791,210.6,0,0,,,
65793,197.3,0,1,,,
65801,211.7,16,2,,,
65802,211.5,14,0,,,
65803,210.8,1,3,,,
65804,204.3,2,1,,,
65806,210.8,15,2,,,
65807,206.6,3,1,,,
65809,207.1,0,2,,,
65810,201.3,1,1,,,
65897,210.1,15,2,,,
66002,99.8,4,24,92,146,kcnsc
66006,72.7,0,0,60,82,kcnsc
66007,118.8,0,0,45,131,kcnsc
66008,81.9,0,0,109,150,kcnsc
66010,62.8,0,0,94,24,kcnsc
66012,113.7,0,4,39,125,kcnsc
66013,102.3,0,1,20,40,kcnsc
66014,61.4,0,0,80,28,kcnsc
66015,31.2,0,0,115,40,kcnsc
66016,105.8,0,0,88,139,kcnsc
66017,79.6,0,0,112,146,kcnsc
66018,101.8,1,2,38,106,kcnsc
66020,122.5,0,1,71,137,kcnsc
66021,82.9,0,0,41,73,kcnsc
66023,97,0,0,102,134,kcnsc
66024,92.4,17,0,104,164,kcnsc
66025,89.7,0,0,46,93,kcnsc
66026,74,0,0,59,28,kcnsc
66027,127.4,1,0,63,150,kcnsc
66030,91.4,1,0,34,80,kcnsc
66031,95.8,2,0,30,83,kcnsc
66032,36.3,1,0,91,44,kcnsc
66033,50.8,0,0,76,42,kcnsc
66035,63.8,0,0,127,151,kcnsc
66039,48.3,0,0,100,32,kcnsc
66040,84.1,0,1,59,16,kcnsc
66041,89.4,0,0,105,141,kcnsc
66042,57,0,0,67,43,kcnsc
66043,131.2,0,1,52,144,kcnsc
66044,97.6,0,1,60,108,kcnsc
66045,87.7,4,2,62,99,kcnsc
66046,85,1,1,57,94,kcnsc
66047,78.6,0,1,69,92,kcnsc
66048,130.4,0,2,59,141,kcnsc
66049,87.5,0,1,70,100,kcnsc
66050,90.3,0,0,78,103,kcnsc
66052,102.1,0,1,46,110,kcnsc
66053,96.8,0,0,33,18,kcnsc
66054,115.7,0,0,68,124,kcnsc
66056,74.6,0,0,84,18,kcnsc
66058,92,0,0,112,132,kcnsc
66060,108.2,0,0,91,132,kcnsc
66061,101.3,0,4,29,96,kcnsc
66062,103.1,4,4,21,81,kcnsc
66064,66.8,0,0,57,42,kcnsc
66066,111.6,0,0,77,119,kcnsc
66067,55.2,2,1,69,67,kcnsc
66070,110,0,0,87,116,kcnsc
66071,80.8,0,3,43,40,kcnsc
66072,63,0,0,71,31,kcnsc
66073,98.5,0,3,76,109,kcnsc
66075,88,0,2,75,9,kcnsc
66076,48.7,0,0,82,71,kcnsc
66078,46.5,0,0,75,55,kcnsc
66079,59.7,0,0,61,54,kcnsc
66080,42.6,0,0,79,50,kcnsc
66083,92.7,1,0,28,58,kcnsc
66085,110.6,0,1,11,51,kcnsc
66086,110.8,0,0,54,121,kcnsc
66087,74.9,0,0,116,154,kcnsc
66088,114.7,0,0,94,124,kcnsc
66090,85.5,1,0,109,160,kcnsc
66091,32.5,0,0,103,41,kcnsc
66092,71.3,0,0,52,68,kcnsc
66093,17.5,0,0,110,48,kcnsc
66094,51.6,0,0,139,340,offutt_afb
66095,31.3,0,0,91,58,kcnsc
66097,119.8,0,1,79,130,kcnsc
66101,134.5,28,0,29,167,kcnsc
66102,129.8,11,0,30,155,kcnsc
66103,129.8,6,0,23,163,kcnsc
66104,133.4,3,0,34,159,kcnsc
66105,131.2,11,0,26,163,kcnsc
66106,125.9,9,3,26,150,kcnsc
66109,127.2,2,0,41,144,kcnsc
66111,122.2,7,4,32,139,kcnsc
66112,125.9,6,1,34,145,kcnsc
66115,138.1,28,0,32,171,kcnsc
66118,133.9,19,0,27,168,kcnsc
66160,130.5,5,0,22,166,kcnsc
66202,124.3,2,1,20,149,kcnsc
66203,121.8,3,2,22,142,kcnsc
66204,121.2,3,3,18,141,kcnsc
66205,127.3,0,0,20,159,kcnsc
66206,122.7,0,0,12,150,kcnsc
66207,120.9,0,3,13,141,kcnsc
66208,125,0,0,16,155,kcnsc
66209,117.6,1,5,8,118,kcnsc
66210,114.8,2,3,15,117,kcnsc
66211,119.2,0,4,10,131,kcnsc
66212,118.5,2,3,15,132,kcnsc
66213,112.8,0,3,14,105,kcnsc
66214,117,3,7,18,127,kcnsc
66215,114.5,6,3,19,121,kcnsc
66216,119.2,3,4,23,135,kcnsc
66217,117.2,4,2,25,130,kcnsc
66218,114.6,2,2,28,125,kcnsc
66219,112.1,5,4,22,116,kcnsc
66220,110.2,4,4,26,114,kcnsc
66221,108.5,0,3,14,81,kcnsc
66223,112.6,0,2,10,87,kcnsc
66224,115.7,1,4,6,86,kcnsc
66226,113.7,2,1,33,124,kcnsc
66227,108,3,4,31,113,kcnsc
66251,117.1,0,3,11,121,kcnsc
66401,94,0,0,,,
66402,76.2,0,0,112,92,kcnsc
66403,74.9,0,0,141,12,offutt_afb
66404,71.6,0,0,143,9,offutt_afb
66406,84.4,0,0,144,17,offutt_afb
66407,118.1,1,1,147,105,kcnsc
66408,54,0,0,131,2,offutt_afb
66409,76.5,0,0,87,94,kcnsc
66411,117.2,0,1,,,
66412,109,0,0,,,
66413,61.2,0,2,116,84,kcnsc
66414,65.8,0,0,98,87,kcnsc
66415,86.1,0,0,,,
66416,95,0,0,135,123,kcnsc
66417,85.4,0,0,,,
66418,117.5,0,0,128,111,kcnsc
66419,111.5,0,1,106,121,kcnsc
66422,120.5,0,0,142,111,kcnsc
66423,78,0,0,136,89,kcnsc
66424,79.1,0,0,116,140,kcnsc
66425,62.2,0,0,145,136,kcnsc
66427,103.5,0,0,,,
66428,80.3,0,0,149,127,kcnsc
66429,96,0,0,89,106,kcnsc
66431,68.7,0,0,126,87,kcnsc
66432,103.9,0,0,149,117,kcnsc
66434,56.1,0,0,141,142,kcnsc
66436,99.6,0,1,120,124,kcnsc
66438,94.5,0,0,,,
66439,79.1,0,1,122,136,kcnsc
66440,114.4,0,0,107,114,kcnsc
66441,126.6,0,1,,,
66442,134.6,1,0,,,
66449,149.8,0,0,,,
66451,40.5,0,0,102,73,kcnsc
66501,102.2,0,1,147,98,kcnsc
66502,123.8,0,1,,,
66503,143.6,0,1,,,
66506,131.5,1,2,,,
66507,95,0,0,130,99,kcnsc
66508,102.1,1,0,,,
66509,116.1,0,0,118,115,kcnsc
66510,29.8,0,1,101,66,kcnsc
66512,108.5,0,0,94,114,kcnsc
66514,142.6,0,0,,,
66515,47.8,0,1,134,352,offutt_afb
66516,83.2,0,0,131,129,kcnsc
66517,130.8,1,0,,,
66518,89,0,0,140,22,offutt_afb
66520,134.3,0,0,,,
66521,111.1,0,0,,,
66522,60.7,0,0,141,1,offutt_afb
66523,43.7,0,0,115,76,kcnsc
66524,63.4,0,0,83,84,kcnsc
66526,100.6,0,0,141,99,kcnsc
66527,68.6,0,0,138,135,kcnsc
66528,42.6,0,0,91,71,kcnsc
66531,155.2,0,0,,,
66532,64.3,0,0,128,146,kcnsc
66533,105.1,0,1,125,105,kcnsc
66534,56.5,1,1,140,357,offutt_afb
66535,131.2,0,1,,,
66536,113.4,0,1,137,106,kcnsc
66537,57,0,0,102,82,kcnsc
66538,66.5,0,1,143,4,offutt_afb
66539,101.2,0,0,116,105,kcnsc
66540,101.6,0,0,140,119,kcnsc
66541,73.4,0,0,133,16,offutt_afb
66542,86.7,1,0,88,100,kcnsc
66543,45.3,0,0,94,74,kcnsc
66544,92.3,0,0,,,
66546,72.9,0,3,102,91,kcnsc
66547,122.3,1,0,,,
66548,122.7,1,0,,,
66549,124.8,0,1,,,
66550,80.2,0,0,140,128,kcnsc
66552,86.2,0,0,123,130,kcnsc
66554,137.6,0,0,,,
66603,91,2,4,100,102,kcnsc
66604,89,1,9,103,100,kcnsc
66605,85.9,0,3,96,99,kcnsc
66606,91.4,3,8,103,102,kcnsc
66607,89.3,1,3,96,101,kcnsc
66608,93.6,2,2,99,104,kcnsc
66609,82.2,2,5,97,97,kcnsc
66610,83.1,0,0,113,96,kcnsc
66611,86.7,1,7,101,99,kcnsc
66612,89,1,6,100,101,kcnsc
66614,86.7,0,6,113,98,kcnsc
66615,92.1,0,0,118,100,kcnsc
66616,92.6,1,2,95,103,kcnsc
66617,99.8,0,0,97,108,kcnsc
66618,100.3,0,0,108,106,kcnsc
66619,78.7,3,5,99,95,kcnsc
66621,88.3,0,7,101,100,kcnsc
66622,87.5,1,9,103,100,kcnsc
66701,93.4,0,1,117,9,kcnsc
66710,76.6,0,0,,,
66711,110.7,0,1,137,5,kcnsc
66712,113.7,0,0,145,6,kcnsc
66713,155.3,1,0,,,
66714,67,0,0,,,
66716,66.1,0,0,112,22,kcnsc
66717,60.1,0,0,,,
66720,68.8,2,0,,,
66724,123.3,0,0,,,
66725,139.2,0,0,,,
66732,65.1,0,0,131,25,kcnsc
66733,81.7,0,0,,,
66734,103.2,0,0,141,10,kcnsc
66735,117.3,0,0,,,
66736,78,1,0,,,
66738,88.2,0,0,96,9,kcnsc
66739,153.7,2,0,,,
66740,90.4,0,0,,,
66741,106.8,0,0,128,4,kcnsc
66742,46.4,0,0,126,33,kcnsc
66743,107.9,1,0,,,
66746,90.6,0,0,138,15,kcnsc
66748,53.7,2,0,141,33,kcnsc
66749,41.6,2,0,128,36,kcnsc
66751,49.1,0,0,122,32,kcnsc
66753,113.9,0,0,,,
66754,75,0,0,100,17,kcnsc
66755,58.3,0,0,119,27,kcnsc
66756,119.9,0,0,147,3,kcnsc
66757,91.8,3,0,,,
66758,26.4,0,0,131,43,kcnsc
66760,136.3,0,0,,,
66761,38,0,0,138,40,kcnsc
66762,127.4,2,0,,,
66763,122.6,2,0,,,
66767,87.5,0,0,89,9,kcnsc
66769,81.9,0,0,116,15,kcnsc
66770,154.8,0,0,,,
66771,95.5,0,0,,,
66772,70.8,0,0,137,24,kcnsc
66773,133.9,0,0,,,
66775,76.3,0,0,140,22,kcnsc
66776,87.4,0,0,,,
66777,56.2,0,0,,,
66778,156.9,0,0,,,
66779,78.1,0,0,121,17,kcnsc
66780,89.4,0,0,146,17,kcnsc
66781,135,0,0,,,
66782,125.6,0,0,,,
66783,40.5,0,0,,,
66801,50.4,3,0,,,
66830,52.9,0,0,137,77,kcnsc
66833,67.2,0,0,144,82,kcnsc
66834,96,0,0,,,
66835,59.6,0,1,,,
66838,103,0,0,,,
66839,5.7,0,2,127,55,kcnsc
66840,105.4,0,0,,,
66842,87.9,0,1,,,
66843,91.8,0,0,,,
66845,71.7,0,0,,,
66846,81.6,1,2,,,
66849,106.5,0,0,,,
66850,91.2,0,0,,,
66851,107.4,0,0,,,
