fips,population,building_value_usd,eal_valt,sovi_score,resl_score,crf_value,coastal,tsunami_zone
20197,6861,2195000000,6828000,22.04,75.73,0.9057,false,false
20199,1512,788300000,1478000,33.21,21.18,1.013,false,false
20201,5513,3208000000,6863000,25.32,69.5,0.9333,false,false
20203,2136,869100000,4745000,23.03,33.78,0.9233,false,false
20205,8607,2667000000,8043000,18.58,48.09,0.8767,false,false
20207,3111,1204000000,2789000,86.96,48.38,1.52,false,false
20209,169200,36860000000,68480000,58.84,42.18,1.215,false,false
21001,18880,4668000000,8998000,78.44,41.38,1.421,false,false
21003,20560,4781000000,8803000,64.06,34.29,1.269,false,false
21005,23850,4902000000,10680000,16.98,70.83,0.8549,false,false
21007,7718,1753000000,10960000,54.68,51.46,1.172,false,false
21009,44460,9966000000,19650000,80.22,55.34,1.423,false,false
21011,12730,1984000000,4921000,56.04,23.12,1.204,false,false
21013,24010,3810000000,18780000,80.76,13.58,1.496,false,false
21015,136000,34210000000,49460000,10.62,71.91,0.7008,false,false
21017,20250,5092000000,10780000,58.3,82.47,1.184,false,false
21019,48200,14250000000,29480000,58.78,58.78,1.203,false,false
21021,30560,7520000000,12720000,42.81,74.08,1.067,false,false
21023,8392,1246000000,5500000,32.63,40.11,1.002,false,false
21025,13610,2170000000,14790000,91.19,6.266,1.714,false,false
21027,20420,5677000000,11730000,44.59,47.17,1.093,false,false
21029,82200,17400000000,45520000,10.62,73.66,0.6966,false,false
21031,12360,2578000000,6077000,51.94,18.64,1.17,false,false
21033,12650,2810000000,9336000,72.58,43.48,1.352,false,false
21035,37070,9213000000,28820000,63.71,53.02,1.254,false,false
21037,92960,16050000000,25950000,12.95,81.04,0.8081,false,false
21039,4826,1244000000,6081000,55.63,31.65,1.196,false,false
21041,10770,2309000000,6573000,65.39,34.13,1.285,false,false
21043,26600,4318000000,14250000,61.61,11.83,1.269,false,false
21045,15940,4153000000,7949000,83.84,17.56,1.534,false,false
21047,72690,13050000000,41800000,36.96,35.75,1.036,false,false
21049,36970,7871000000,13630000,23.63,79.01,0.9179,false,false
21051,20340,2578000000,15800000,92.37,6.807,1.733,false,false
21053,9252,2171000000,5674000,84.92,23.6,1.535,false,false
21055,8989,2214000000,7325000,76.27,31.33,1.409,false,false
21057,5881,1370000000,5838000,96.41,18.07,1.751,false,false
21059,103300,24470000000,69850000,46.02,84.45,1.086,false,false
21061,12130,2094000000,5453000,28.09,22.58,0.971,false,false
21063,7354,1608000000,3291000,92.11,11.23,1.691,false,false
21065,14160,2298000000,8948000,84.32,23,1.527,false,false
21067,322300,63600000000,113200000,39.47,75,1.04,false,false
21069,15070,3457000000,6641000,88.45,24.3,1.584,false,false
21071,35810,15610000000,105500000,84.26,42.75,1.493,false,false
21073,51520,11290000000,25460000,32.44,78.21,0.9894,false,false
21075,6515,1614000000,9588000,88.68,15.24,1.608,false,false
21077,8687,1468000000,5697000,57.12,34.35,1.206,false,false
21079,16950,3426000000,6807000,85.97,48.73,1.506,false,false
21081,24890,3274000000,6874000,26.81,33.87,0.955,false,false
21083,36620,9107000000,39100000,74.97,37.37,1.384,false,false
21085,26380,5711000000,11450000,68.29,44.85,1.306,false,false
21087,11100,1907000000,4287000,77.64,46.5,1.407,false,false
21089,35900,6049000000,15920000,48.6,35.02,1.134,false,false
21091,9093,2715000000,7752000,67.02,71.02,1.267,false,false
21093,110700,21560000000,36080000,33.75,56.33,1.006,false,false
21095,26730,4005000000,17680000,79.99,13.68,1.482,false,false
21097,18660,5435000000,9512000,56.68,59.35,1.187,false,false
21099,19280,4050000000,9699000,75.8,45.17,1.385,false,false
21101,44760,9052000000,28630000,53.75,59.96,1.159,false,false
21103,15660,3097000000,6190000,37.79,51.49,1.037,false,false
21105,4509,1323000000,8216000,83.59,68.77,1.445,false,false
21107,45400,10200000000,25580000,67.46,65.59,1.278,false,false
21109,12920,2394000000,6283000,70.77,13.71,1.368,false,false
21111,782800,160800000000,341900000,54.87,76.62,1.158,false,false
21113,52980,10330000000,17650000,10.62,57.7,0.7317,false,false
21115,22620,3931000000,20480000,82.12,17.11,1.508,false,false
21117,169000,26210000000,46800000,15.27,80.6,0.8363,false,false
21119,14220,2355000000,11540000,81.01,4.58,1.54,false,false
21121,30110,3431000000,19730000,96.69,15.84,1.772,false,false
21123,14850,2903000000,6425000,18.8,62.82,0.8755,false,false
21125,62490,11890000000,23860000,68.23,29.01,1.322,false,false
21127,16260,3050000000,13440000,70.1,12.12,1.364,false,false
21129,7383,1098000000,3083000,66.83,7.125,1.341,false,false
21131,10410,1653000000,7290000,78.21,10.4,1.466,false,false
21133,21440,4327000000,16890000,86.29,10.75,1.591,false,false
21135,13060,2055000000,9498000,73.98,7.57,1.425,false,false
21137,24270,5008000000,8323000,68.99,41.79,1.317,false,false
21139,8878,1978000000,7456000,62.53,36.35,1.255,false,false
21141,27380,5452000000,17360000,43.54,34,1.09,false,false
21143,8663,2159000000,6990000,76.46,31.01,1.412,false,false
21145,67800,17200000000,78930000,45.55,81.68,1.084,false,false
21147,16850,2826000000,4828000,94.94,3.276,1.841,false,false
21149,9152,2930000000,9417000,78.4,51.56,1.41,false,false
21151,92690,19060000000,36720000,28.53,62.34,0.9634,false,false
21153,11610,2354000000,7802000,79.29,8.651,1.493,false,false
21155,19520,4540000000,8974000,51.62,61.58,1.141,false,false
21157,31630,7711000000,22220000,40.55,64.25,1.055,false,false
21159,11280,1621000000,8828000,99.87,3.467,1.913,false,false
21161,17120,5370000000,9735000,71.02,77.29,1.304,false,false
21163,29930,4705000000,12850000,39.22,69.56,1.041,false,false
21165,6070,1222000000,3418000,37.88,23.22,1.05,false,false
21167,22630,4806000000,12070000,49.01,67.78,1.118,false,false
21169,10290,2232000000,4599000,99.11,37.25,1.746,false,false
21171,11300,2608000000,5679000,94.37,49.94,1.625,false,false
21173,28090,6593000000,10300000,47.87,50.35,1.117,false,false
21175,13680,2764000000,6832000,53.78,21.66,1.186,false,false
21177,30930,5927000000,14410000,64.98,43.32,1.271,false,false
21179,46720,9986000000,19990000,29.07,82.89,0.9592,false,false
21181,7537,1738000000,4496000,95.45,52.42,1.64,false,false
21183,23740,6396000000,13920000,72.71,52.04,1.345,false,false
21185,67570,13810000000,29150000,10.62,84.19,0.6692,false,false
21187,11260,2338000000,6170000,35.91,39.89,1.026,false,false
21189,4051,642100000,2377000,80.6,5.98,1.526,false,false
21191,14620,2208000000,9164000,46.02,45.36,1.105,false,false
21193,28410,5289000000,26800000,61.77,38.39,1.246,false,false
21195,58570,10440000000,49740000,79.29,10.5,1.483,false,false
21197,13110,2110000000,6738000,87.18,21.22,1.571,false,false
21199,64950,19290000000,32120000,68.38,43.29,1.309,false,false
21201,2193,593500000,1151000,88.68,57.38,1.532,false,false
21203,16030,2985000000,7633000,87.09,25.51,1.562,false,false
21205,24650,5468000000,12900000,61.29,50.1,1.232,false,false
21207,17980,4404000000,7172000,85.75,52.74,1.498,false,false
21209,57140,13460000000,20610000,27.8,84.06,0.9482,false,false
21211,47940,12260000000,21500000,46.22,79.93,1.089,false,false
21213,19560,4320000000,8106000,52.39,54.58,1.152,false,false
21215,19460,4336000000,9286000,10.62,92.33,0.6283,false,false
21217,25960,5614000000,10160000,64.38,77.42,1.241,false,false
21219,12230,3414000000,9807000,30.95,12.72,0.9988,false,false
21221,14050,4072000000,10530000,85.15,24.17,1.537,false,false
21223,8470,1470000000,4006000,70.9,15.17,1.367,false,false
21225,13660,3778000000,10610000,69.27,34.7,1.326,false,false
21227,134500,27660000000,79920000,30.09,68.38,0.9735,false,false
21229,12000,3286000000,6757000,32.98,71.25,0.995,false,false
21231,19530,4047000000,11730000,89.98,21.95,1.613,false,false
21233,13000,2724000000,9158000,42.68,28.4,1.086,false,false
21235,36630,7313000000,17950000,69.56,48,1.317,false,false
21237,6562,1200000000,3841000,95.29,1.431,1.887,false,false
21239,26870,6684000000,12970000,34.83,84.89,1.003,false,false
22001,57480,12150000000,50670000,86.74,30.34,1.548,true,false
22003,22710,4379000000,13970000,60.56,38.99,1.235,true,false
22005,126400,33890000000,120100000,34.83,84.57,1.003,true,false
22007,21020,3695000000,20210000,85.21,53.21,1.49,true,false
22009,39650,7263000000,19900000,97.9,63.07,1.659,false,false
22011,36510,7277000000,16620000,52.26,29.04,1.165,true,false
22013,12960,2655000000,5665000,97.2,30.82,1.731,false,false
22015,128500,20910000000,47520000,41.48,35.59,1.072,false,false
22017,237700,48090000000,88790000,84.76,65.49,1.463,false,false
22019,216700,47460000000,163600000,61.29,23.95,1.255,true,false
22021,9627,1786000000,3949000,69.53,55.85,1.308,false,false
22023,5615,1245000000,10570000,45.39,98.73,1.064,true,false
22025,8891,1697000000,4000000,98.09,48.66,1.701,false,false
22027,14160,2852000000,7311000,98.6,7.602,1.865,false,false
22029,18650,3740000000,6764000,89.89,39.85,1.575,false,false
22031,26710,4662000000,9090000,84.7,32.6,1.514,false,false
22033,456500,125800000000,266600000,66.38,59.64,1.271,true,false
22035,7455,1341000000,4549000,99.17,35.56,1.755,false,false
22037,19510,5169000000,12750000,86.39,29.17,1.544,false,false
22039,32320,5563000000,22950000,89.57,20.1,1.61,true,false
22041,19760,3550000000,7752000,87.91,50.83,1.533,false,false
22043,22120,3469000000,8315000,57.6,38.52,1.207,false,false
22045,69860,12070000000,63760000,88.1,87.69,1.469,true,false
22047,30210,6469000000,26820000,68.86,92.81,1.263,true,false
22049,15020,3311000000,5645000,91.95,38.04,1.609,false,false
22051,440600,73300000000,370900000,68.38,97.74,1.246,true,false
22053,32240,6397000000,27750000,61.51,39.44,1.243,true,false
22055,241600,50640000000,189800000,32.44,72.84,0.9913,true,false
22057,97390,14410000000,82740000,72.36,95.8,1.287,true,false
22059,14760,2433000000,4982000,48.41,66.16,1.114,false,false
22061,48370,8988000000,16670000,85.78,53.44,1.497,false,false
22063,142200,29390000000,165600000,35.08,51.15,1.016,true,false
22065,10010,1826000000,6206000,99.08,34.61,1.757,false,false
22067,25580,5550000000,11230000,97.93,43.92,1.711,false,false
22069,37330,8549000000,13480000,80.44,27.54,1.46,false,false
22071,383600,65280000000,304100000,77.51,99.87,1.294,true,false
22073,160300,31950000000,50270000,81.84,79.17,1.415,false,false
22075,23450,5467000000,28100000,59.45,97.65,1.173,true,false
22077,20700,5248000000,15510000,92.65,77.54,1.556,false,false
22079,129700,26160000000,39580000,79.29,80.12,1.383,false,false
22081,7602,1642000000,4024000,96.79,51.24,1.669,false,false
22083,19990,4011000000,7543000,94.78,63.84,1.606,false,false
22085,22040,5524000000,13920000,91.19,14.69,1.653,false,false
22087,43710,7353000000,34720000,42.24,96.41,1.048,true,false
22089,52480,9237000000,56740000,41.7,99.97,1.024,true,false
22091,10910,2039000000,6889000,96.95,26.24,1.738,false,false
22093,20170,4716000000,22920000,79.07,97.39,1.347,true,false
22095,42470,9177000000,46400000,40.36,99.81,1.019,true,false
22097,82430,17090000000,49920000,90.52,77.45,1.523,true,false
22099,51690,9462000000,46980000,87.98,81.42,1.479,true,false
22101,49310,13160000000,60670000,75.6,88.17,1.335,true,false
22103,263900,49040000000,248900000,33.97,93.83,0.9925,true,false
22105,132900,23270000000,107400000,73.16,65.84,1.335,true,false
22107,4133,1457000000,3606000,96.09,31.42,1.708,false,false
22109,109500,24650000000,140700000,53.18,96.76,1.129,true,false
22111,21030,5093000000,10630000,88.84,29.07,1.578,false,false
22113,57320,8124000000,44280000,69.59,75.38,1.289,true,false
22115,48630,8209000000,21560000,67.68,6.87,1.349,false,false
22117,45380,8480000000,34770000,97.2,34.92,1.719,false,false
22119,36950,9588000000,17800000,92.65,22.3,1.66,false,false
22121,27100,5544000000,13350000,12.75,79.58,0.8038,true,false
22123,9736,1717000000,4173000,84.38,24.75,1.522,false,false
22125,15300,2879000000,9647000,58.43,61.39,1.2,false,false
22127,13720,2621000000,5847000,98.25,44.69,1.715,false,false
23001,111100,21370000000,22710000,28.31,85.34,0.9519,true,false
23003,67030,18150000000,34810000,67.62,51.88,1.29,false,false
23005,302900,67430000000,69170000,10.62,98.79,0.5557,true,false
23007,29450,7197000000,13510000,43.32,80.25,1.067,false,false
23009,55440,15210000000,19970000,30.22,97.49,0.9587,true,false
23011,123600,30180000000,37480000,29.42,90.87,0.9582,true,false
23013,40600,10440000000,11710000,16.28,98.98,0.8366,true,false
23015,35220,8643000000,10720000,35.53,95.36,1.001,true,false
23017,57750,13110000000,22390000,56.68,67.21,1.178,false,false
23019,152100,34550000000,41150000,31.46,93.51,0.9753,true,false
23021,16740,4920000000,16450000,44.91,68.7,1.085,false,false
23023,36680,8054000000,9592000,20.23,96.91,0.8786,true,false
23025,50420,12430000000,26320000,41.13,53.94,1.064,false,false
23027,39590,8988000000,13430000,32.03,82.51,0.984,true,false
23029,31020,6847000000,10770000,86.42,80.63,1.461,true,false
23031,211900,49960000000,55710000,16.28,84.8,0.8461,true,false
24001,68100,14320000000,15000000,81.23,80.88,1.405,false,false
24003,587900,106900000000,74710000,10.62,88.96,0.6449,true,false
24005,854400,161200000000,157100000,32.03,87.5,0.9813,true,false
24009,92750,17580000000,15990000,10.62,93.77,0.6176,true,false
24011,33290,6331000000,12550000,58.65,56.01,1.204,true,false
24013,172800,35740000000,32340000,10.62,81.49,0.6775,false,false
24015,103700,21440000000,23230000,21.85,60.88,0.9081,true,false
24017,166500,31160000000,22510000,10.62,88.26,0.6489,true,false
24019,32510,6956000000,15680000,60.56,97.46,1.183,true,false
24021,271400,56000000000,49870000,10.62,77.8,0.6866,false,false
24023,28790,8046000000,5818000,48.41,57.06,1.118,false,false
24025,260700,52540000000,51370000,10.62,91.6,0.6329,true,false
24027,332300,73370000000,51960000,10.62,92.88,0.6255,true,false
24029,19160,5199000000,8494000,50.25,88.65,1.115,true,false
24031,1061000,178600000000,126400000,19.88,63.55,0.888,true,false
24033,965900,151700000000,121800000,49.36,29.83,1.14,true,false
24035,49840,10850000000,12710000,25.6,90.39,0.9286,true,false
24037,113700,24260000000,22460000,10.62,93.1,0.6216,true,false
24039,24620,4689000000,16950000,72.07,91.86,1.295,true,false
24041,37500,10360000000,12890000,46.85,97.84,1.078,true,false
24043,154600,32430000000,26880000,44.59,73.16,1.079,false,false
24045,103500,18330000000,24090000,26.94,76.91,0.9442,true,false
24047,52450,16540000000,25500000,50.03,91.76,1.11,true,false
24510,585600,116800000000,136300000,74.05,78.78,1.331,true,false
25001,228900,70790000000,82340000,34.45,99.3,0.9887,true,false
25003,128900,30060000000,51760000,41.48,93.35,1.045,false,false
25005,578700,101700000000,87250000,32.73,84.96,0.9891,true,false
25007,20500,7691000000,7301000,26.75,99.71,0.9238,true,false
25009,808900,168900000000,198800000,34.22,95.64,0.9923,true,false
25011,70680,14700000000,22870000,32.98,93.45,0.9882,false,false
25013,465300,81340000000,106700000,64.47,73.22,1.244,false,false
25015,162100,31710000000,37270000,12.75,94.02,0.7975,false,false
25017,1630000,343000000000,321900000,15.81,89.79,0.8384,true,false
25019,14260,7025000000,22880000,10.62,98.95,0.5512,true,false
25021,725600,167200000000,146900000,12.75,92.97,0.7979,true,false
25023,530300,115100000000,114300000,12.75,98.63,0.789,true,false
25025,796300,133100000000,114900000,70.61,95.48,1.271,true,false
25027,861600,158500000000,162800000,22.04,85.88,0.9025,false,false
26001,10160,4507000000,4734000,84.89,53.78,1.481,true,false
26003,8834,3114000000,3644000,73.76,64.12,1.343,true,false
26005,120200,30390000000,32040000,22.42,98.44,0.8965,true,false
26007,28890,7669000000,7049000,80.22,88.42,1.381,true,false
26009,23420,8321000000,9643000,26.18,84.67,0.9349,true,false
26011,14990,4984000000,5903000,71.34,83.65,1.299,true,false
26013,8148,2051000000,3783000,77,67.97,1.374,true,false
26015,62410,15710000000,17090000,20.77,90.9,0.8883,false,false
26017,103800,22270000000,38260000,44.08,98.38,1.059,true,false
26019,17950,5287000000,7374000,53.44,99.01,1.12,true,false
26021,154200,37830000000,45060000,44.08,98.41,1.059,true,false
26023,44840,10580000000,13710000,68.54,62.47,1.291,false,false
26025,134300,28730000000,34540000,35.59,93.64,1.005,false,false
26027,51550,13490000000,13670000,52.61,49.78,1.155,false,false
26029,26040,9301000000,8107000,36.77,98.19,1.007,true,false
26031,25560,10450000000,15260000,83.68,79.64,1.435,true,false
26033,36760,11620000000,7839000,54.99,71.5,1.163,true,false
26035,30840,7928000000,9492000,95.42,44.05,1.656,false,false
26037,79050,16440000000,24370000,10.62,90.68,0.6373,false,false
26039,12920,3512000000,5310000,72.71,62.53,1.334,false,false
26041,36800,10380000000,14700000,65.46,90.94,1.237,true,false
26043,25940,7619000000,20930000,40.55,90.52,1.041,false,false
26045,109000,25010000000,30020000,25.19,88.93,0.9258,false,false
26047,34090,11870000000,12770000,31.74,96.85,0.973,true,false
26049,406000,81930000000,113100000,43.73,70.61,1.074,false,false
26051,25370,7360000000,9245000,79.87,57.86,1.418,false,false
26053,14380,4172000000,5672000,93.51,65.81,1.583,true,false
26055,95180,21630000000,31160000,16.28,96.47,0.8391,true,false
26057,41740,9619000000,16650000,50.76,85.27,1.122,false,false
26059,45730,11540000000,13520000,64.57,68.86,1.249,false,false
26061,37340,8624000000,10040000,17.24,72.33,0.8586,true,false
26063,31400,12740000000,18260000,58.81,90.24,1.181,true,false
26065,284800,56910000000,72310000,29.42,89.5,0.9595,false,false
26067,66760,14340000000,19530000,33.56,81.3,0.9954,false,false
26069,25200,8651000000,8310000,86.96,72.2,1.481,true,false
26071,11620,3592000000,13140000,85.31,73.41,1.457,false,false
26073,64340,18170000000,22380000,57.09,66.76,1.185,false,false
26075,160300,33070000000,37820000,34.22,91.51,0.9957,false,false
26077,261600,54670000000,55090000,18.48,91.54,0.8632,false,false
26079,17910,5302000000,6489000,59.54,44.91,1.221,false,false
26081,657900,137100000000,147100000,17.46,95.96,0.8512,false,false
26083,2043,709700000,609300,97.11,88.8,1.592,true,false
26085,12080,4010000000,5004000,90.33,20.61,1.619,false,false
26087,88580,21800000000,28020000,28.31,75.76,0.9548,false,false
26089,22260,8375000000,15550000,43.29,99.84,1.038,true,false
26091,99380,22070000000,30380000,31.52,81.11,0.9805,false,false
26093,193600,49570000000,55460000,10.62,94.82,0.607,false,false
26095,5339,2369000000,1716000,79.8,52.16,1.422,true,false
26097,10820,5089000000,3294000,85.34,89.66,1.437,true,false
26099,880300,182100000000,268000000,27.1,80.73,0.9439,true,false
26101,25010,6747000000,9392000,74.68,98,1.302,true,false
26103,65950,15820000000,26020000,53.75,88.84,1.142,true,false
26105,29050,8833000000,6539000,79.74,96.09,1.36,true,false
26107,39660,11220000000,23740000,64.25,62.02,1.252,false,false
26109,23480,6681000000,11210000,72.14,83.43,1.308,true,false
