fips,events_per_customer_year,p_ge_1d,p_ge_3d,p_ge_7d,p_ge_14d,median_hours,p90_hours,years_covered,years_of_data,duration_basis,events_per_year,events,customers,customer_hours_per_customer_year,share_customer_hours_in_events,longest_event_hours
48299,1.854,0.1174,0.0003383,0,0,1.25,30,2017-2025,8.75,county,15.09,132,9838,13.61,0.9059,368.5
48301,18.47,0.01793,0,0,0,1.75,7.5,2014-2025,8.917,county,38.92,347,170,81.69,0.794,131
48303,0.2819,0.01099,0.005701,0,0,1.5,4.5,2014-2025,10.42,county,6.624,69,222900,1.208,0.6019,92.25
48305,3.44,0.02193,0.004964,0.00085,0,2,10,2014-2025,10.67,county,18.94,202,2405,16.02,0.9337,523.8
48307,0.9055,0.01044,0,0,0,2,9.5,2014-2025,8.667,county,12.81,111,7593,4.103,0.8506,98.75
48309,0.7123,0.08107,0.00548,0,0,2,16.75,2014-2025,9,county,17.67,159,102000,6.689,0.7312,143.8
48311,7.266,0.003706,0,0,0,2.5,7.5,2014-2025,9.583,county,18.78,180,217,31.41,0.8549,82.25
48313,6.552,0.01675,0,0,0,2,8.5,2014-2025,11.17,county,40.75,455,4081,26.58,0.9687,143.8
48315,5.989,0.04646,0.01079,0,0,2.25,11.75,2014-2025,9.083,county,49.98,454,5005,38.32,0.9359,208.2
48317,2.998,0.02127,0,0,0,1.75,10.5,2014-2025,8.917,county,42.5,379,3861,13.78,0.8413,142.2
48319,2.171,0.1121,0,0,0,2,28.5,2017-2025,7.333,county,18,132,2818,15.78,0.9453,105
48321,2.395,0.1167,0.007086,0,0,2.75,26.5,2014-2025,9,county,35.33,318,17120,22.97,0.8641,177.8
48323,1.113,0.04302,0.03176,0,0,2,7.25,2014-2025,9,county,21.44,193,29330,7.84,0.8108,126.8
48325,4.647,0.03451,0,0,0,1.25,4.25,2014-2025,11.17,county,40.66,454,17300,16.07,0.8618,99.25
48327,3.689,0.02182,0,0,0,1.5,7.25,2014-2025,9.583,county,21.6,207,1142,14.8,0.8671,90.25
48329,0.2543,0.1132,0,0,0,2.25,27.25,2014-2025,9,county,8.222,74,164600,3.117,0.6414,110
48331,1.157,0.06875,0.02215,0,0,2.75,15.75,2014-2025,11.08,county,20.84,231,9767,10.22,0.8646,175
48333,0.3312,0.02689,0,0,0,2.5,8.25,2018-2025,7.917,county,9.853,78,3489,1.779,0.8355,61
48335,2.719,0.01578,0,0,0,2,8.5,2014-2025,9,county,33.78,304,4856,12.49,0.8718,101
48337,1.738,0.01806,0,0,0,2.25,8.5,2014-2025,8.5,county,26,221,8303,8.215,0.84,80.75
48339,1.298,0.1197,0.0391,0.00416,0,3,25.5,2014-2025,11.17,county,32.42,362,230000,19.04,0.7839,228.8
48341,2.427,0.005219,0.002094,0,0,2,10.75,2014-2025,10.42,county,22.08,230,6989,10.72,0.9272,146.5
48343,2.196,0.05953,0.009028,0,0,2.25,16.5,2014-2025,11.17,county,31.43,351,6447,16.21,0.8943,222.8
48345,2.705,0.06542,0,0,0,2,22.5,2014-2025,8.833,county,11.77,104,556,15.26,0.8862,85.5
48347,1.116,0.09749,0.01433,0,0,3.25,23.5,2014-2025,9,county,29.67,267,40990,11.78,0.845,199
48349,0.4252,0.0576,0,0,0,2.25,15,2014-2025,9.25,county,10.7,99,41270,3.469,0.681,79.75
48351,0.2426,0.03072,0.00369,0.00203,0,2.25,8.5,2014-2025,9.333,county,3.964,37,4787,3.343,0.3745,317.8
48353,1.571,0.007564,0,0,0,2,9.25,2014-2025,8.917,county,25.91,231,8654,7.683,0.8262,203.2
48355,0.8552,0.04671,0.0128,0,0,2,10.25,2014-2025,9.5,county,26.42,251,162300,7.772,0.6684,140.8
48357,2.444,0.003547,0,0,0,1.75,11,2014-2025,10.42,county,10.66,111,4973,8.524,1.083,331.8
48359,2.678,0.0342,0.002997,0,0,2.25,10.25,2015-2025,10.25,county,21.27,218,948,13.75,0.9436,108.5
48361,2.631,0.1236,0.06912,0.01842,0,2.75,32.5,2014-2025,10.08,county,45.72,461,31270,43.32,0.9137,356.8
48363,2.661,0.001263,0,0,0,2,8.25,2014-2025,9,county,34,306,11960,10.59,0.8379,120
48365,2.078,0.03854,0.001709,0,0,2.5,16.75,2014-2025,11.17,county,29.46,329,13870,13.57,0.9012,208.5
48367,0.8317,0.05927,0.0007805,0,0,1.75,9.5,2014-2025,9,county,20.33,183,87480,6.251,0.7629,106.2
48369,1.978,0.0004758,0,0,0,1.75,4.25,2014-2025,10.42,county,31.2,325,7651,5.579,0.835,41.25
48371,2.631,0.03616,0.0001249,0,0,2,7.75,2014-2025,9,county,43.56,392,5070,14.91,0.7823,113.8
48373,2.557,0.05668,0.0005578,0,0,3,18,2014-2025,11.17,county,33.4,373,18080,18.96,0.9102,171
48375,1.068,0.02378,0.0006264,0.0003275,0,1.75,8.75,2014-2025,10.75,county,18.6,200,42820,5.225,0.7878,235.5
48377,4.653,0.003655,0.0007839,0,0,1.75,4.75,2014-2025,8.917,county,20.97,187,2275,14.56,0.8021,178.5
48379,2.761,0.00164,0,0,0,1,4.25,2015-2025,9.417,county,14.23,134,5322,5.391,0.9285,68.5
48381,0.5773,0.0306,0,0,0,2,8.5,2014-2025,10.42,county,11.42,119,54980,3.409,0.7148,76.75
48383,3.732,0.03198,0.0005176,0,0,2.25,9.5,2014-2025,8.917,county,44.41,396,2148,20.24,0.8695,217
48385,5.428,0.02111,0.001579,0,0,2,8.25,2014-2025,9.417,county,30.48,287,1239,25.12,0.9292,381.5
48387,1.171,0.05553,0.0003634,0,0,2,10.25,2014-2025,10.83,county,15.88,172,7161,7.687,0.9078,84.25
48389,3.279,0.01698,0.002851,0.0002013,0,1.75,5.25,2014-2025,8.833,county,45.06,398,4117,13.68,0.7898,309
48391,3.4,0.02041,0.0001441,0,0,2.25,6,2014-2025,9,county,42.33,381,3401,14.77,0.8608,105.8
48393,4.285,0.03802,0.008332,0,0,3,17.25,2014-2025,10.42,county,10.66,111,320,26.73,0.9864,206.8
48395,3.765,0.07289,0.003159,0,0,2.5,19.25,2014-2025,11.17,county,39.13,437,6309,26.05,0.9421,272
48397,0.6048,0.04549,0.004273,0,0,1.75,14.25,2014-2025,8.917,county,13.46,120,77030,4.296,0.7146,139.5
48399,1.368,0.01362,0,0,0,1.25,4.25,2014-2025,8.917,county,9.757,87,3780,4.608,0.7219,67.25
48401,2.537,0.0464,0.004422,0,0,2.75,16.25,2014-2025,11.17,county,43.97,491,26570,17.69,0.8746,122.8
48403,6.46,0,0,0,0,1.5,4.75,2019-2025,1.583,county,53.68,85,5026,15.75,0.9078,26.25
48405,1.568,0.02705,0,0,0,2,7,2018-2025,5,county,14,70,5144,6.585,0.8803,61.75
48407,5.569,0.06138,0.006005,0,0,2.25,16.75,2014-2025,11.17,county,59.46,664,10060,37.83,0.933,224.5
48409,1.29,0.05038,0.00771,0,0,1.75,7,2014-2025,9.5,county,27.16,258,35670,8.786,0.7588,133.8
48411,1.479,0.02656,0,0,0,2.5,8.5,2018-2025,7.833,county,16.6,130,3729,7.646,0.8813,82.5
48413,5.766,0.0001487,0.0001062,0,0,1.5,4,2014-2025,9.083,county,9.358,85,899,14.88,0.7738,96.25
48415,0.431,0.006606,0,0,0,2,10.25,2014-2025,8.917,county,10.88,97,15120,2.363,0.731,72
48417,3.319,0.002136,0,0,0,1.75,4.75,2014-2025,8.917,county,28.37,253,1803,10.41,0.8083,85
48419,0.9725,0.03504,0.001017,0,0,2.75,16,2014-2025,11.17,county,17.64,197,14480,6.37,0.819,118.8
48421,5.135,0.02349,0.0002624,0,0,1.75,4.5,2014-2025,10.17,county,16.52,168,803,14.37,0.9552,104.2
48423,0.7468,0.1475,0.003767,0,0,4,31.25,2014-2025,11.17,county,16.93,189,129100,9.512,0.7993,137.2
48425,1.554,0.03761,0,0,0,1.75,8.5,2017-2025,8.167,county,14.94,122,5351,7.399,0.918,84.75
48427,0.9974,0.05182,0.0005513,0,0,2,9.75,2014-2025,9.5,county,21.05,200,31010,6.234,0.8475,117.2
48429,2.914,0.01489,0,0,0,2,7.5,2014-2025,9,county,27.78,250,4777,12.14,0.8932,94.75
48431,4.855,0.006632,0.0008737,0,0,2.25,7.75,2014-2025,8.667,county,28.96,251,1197,22.35,0.7967,251.5
48433,3.583,0.002887,0,0,0,1.5,4.75,2014-2025,8.75,county,14.86,130,453,11.12,0.7811,69.75
48435,8.052,0.01956,0,0,0,1.5,4.75,2014-2025,9.583,county,27.03,259,1068,26.55,0.9299,125.2
48437,0.4082,0.07078,0.002261,0,0,2,16.75,2014-2025,10.58,county,5.48,58,2662,2.792,0.9001,115.8
48439,0.1771,0.2486,0.01774,0,0,7,56,2014-2025,9.333,county,4.607,43,1041000,4.959,0.5989,139
48441,0.8492,0.06559,0,0,0,1.5,6.75,2014-2025,9,county,20,180,53890,5.936,0.7642,108.2
48443,8.951,0.02747,0.001025,0.0002314,0,3,13.5,2017-2025,7.75,county,24.26,188,436,50.82,0.8927,286.2
48445,1.478,0.02445,0.001592,0.0002603,0,1.5,6,2014-2025,10.25,county,20.49,210,4311,5.672,0.8708,408.5
48447,4.957,0.01324,0,0,0,1.25,4.5,2014-2025,8.833,county,18.45,163,635,16.56,0.8449,54.5
48449,1.885,0.03563,0.01117,0,0,2,9.5,2014-2025,11.17,county,24.9,278,16990,10.64,0.8795,174.2
48451,1.063,0.0553,0,0,0,1.5,5.75,2014-2025,9,county,18.22,164,58380,6.615,0.7632,108
48453,0.2136,0.2922,0.112,0,0,5.5,74,2014-2025,11.17,county,5.642,63,641900,6.113,0.798,180.2
48455,7.963,0.02663,0.007674,0,0,1.75,8.75,2014-2025,11.17,county,50.06,559,6541,39.23,0.9434,290.2
48457,6.023,0.04496,0.0001048,0,0,2.25,12.5,2014-2025,11.17,county,60.72,678,6811,31.72,0.916,286.8
48459,3.104,0.06496,0.005554,0,0,2.25,14.5,2014-2025,11.17,county,43.97,491,18220,23.21,0.9056,207
48461,3.267,0.007751,0.0002296,0,0,1.75,8.25,2014-2025,8.917,county,36.11,322,2542,14.23,0.8149,218.8
48463,3.451,0.03877,0,0,0,2,7.75,2014-2025,9.083,county,40.62,369,8420,18.49,0.8414,132.5
48465,1.967,0.04007,0.02288,0,0,1.75,5.25,2014-2025,9,county,25.11,226,18760,10.99,0.8699,136.2
48467,2.651,0.04044,0.0005488,0,0,2.25,11,2014-2025,11.17,county,41.64,465,23880,15.6,0.8909,206.2
48469,0.3375,0.03873,0.01592,0,0,2,6,2014-2025,10.25,county,10.63,109,49050,2.727,0.6101,136
48471,2.927,0.04855,0.004218,0,0,2,14.25,2014-2025,11.17,county,45.58,509,24590,17.92,0.88,149.8
48473,10.59,0.08296,0.001161,0,0,2.5,15.5,2014-2025,11.17,county,75.76,846,18530,75.33,0.947,204.5
48475,1.262,0.03604,0.001297,0,0,1.75,7.75,2014-2025,9,county,26,234,8555,6.7,0.7653,100.8
48477,2.288,0.006846,0,0,0,1.5,5.25,2014-2025,11.17,county,21.04,235,14480,6.999,0.825,77.75
48479,0.5144,0.06104,0.02066,0,0,2,8.25,2014-2025,9.083,county,15.19,138,110200,4.654,0.6955,104.8
48481,6.018,0.1211,0.00263,0,0,2.75,26.25,2014-2025,8.917,county,71.44,637,23780,46.56,0.9231,203
48483,2.396,0.04672,0.0003296,0,0,2.5,16.5,2014-2025,10.92,county,15.57,170,2320,14.48,0.9267,183.5
48485,0.2541,0.06893,0,0,0,2.25,17,2014-2025,9,county,7.444,67,90760,2.692,0.591,80.75
48487,1.11,0.02047,0.001442,0,0,1.5,9.25,2014-2025,8.917,county,12.79,114,7359,5.614,0.7953,201.2
48489,1.306,0.08465,0.01899,0,0,2.5,13.5,2014-2025,9.417,county,21.77,205,11640,12.23,0.819,219
48491,0.3958,0.1623,0.01116,0,0,1.75,34.75,2014-2025,11.17,county,12.54,140,299600,4.736,0.7663,151
48493,0.38,0.002741,0,0,0,1.75,6.75,2014-2025,11.17,county,7.522,84,33620,1.85,0.6767,77
48495,0.9101,0.005401,0.0005626,0,0,1.25,6.5,2014-2025,8.917,county,14.24,127,5476,3.9,0.7119,94.75
48497,1.204,0.03424,0.0003144,0,0,1.75,7.5,2014-2025,9.667,county,26.48,256,27600,6.291,0.7855,125.5
48499,3.977,0.02837,0.005554,0,0,2.25,8.25,2014-2025,11.17,county,44.69,499,17820,20.79,0.8941,165
48501,1.292,0.001601,0.0008525,0,0,1.5,4.5,2014-2025,10.42,county,17.57,183,3573,3.56,0.895,145.5
48503,0.733,0.07536,0,0,0,2.25,13.5,2014-2025,9,county,14.67,132,9166,5.111,0.8088,79.75
48505,1.66,0.05736,0,0,0,2.5,12.5,2014-2025,9.083,county,19.27,175,8025,11.95,0.8797,117.2
48507,0.03269,0.1277,0,0,0,2.5,47.5,2014-2025,9.083,county,2.092,19,67530,0.9175,0.3602,87
49001,3.592,0,0,0,0,2,5.5,2017-2025,8.417,county,32.08,270,2290,10.67,0.915,35.5
49003,0.9819,0.006873,0,0,0,1.75,5.5,2017-2025,8.5,county,22.12,188,23060,4.234,0.7171,153
49005,0.4813,0.008757,0,0,0,1.75,7,2017-2025,8.5,county,10.12,86,49740,2.121,0.6951,39.25
49007,1.153,0,0,0,0,1.75,4,2017-2025,8.417,county,13.78,116,7998,3.072,0.7969,11.25
49009,3.258,0,0,0,0,1.75,4.75,2019-2020,2,county,26.5,53,2063,10.9,0.8096,13
49011,0.3573,0.03461,0.005195,0,0,1.5,8.5,2017-2025,8.583,county,12.58,108,129100,2.627,0.5551,147.8
49013,0.1536,0,0,0,0,2.75,6.75,2017-2025,4.917,county,3.661,18,6461,0.6367,0.6917,12.75
49015,1.336,0,0,0,0,1.5,3.25,2017-2025,8.417,county,12,101,3853,3.182,0.7932,13.25
49017,1.11,0.001004,0,0,0,2.75,5.25,2017-2025,8.167,county,7.102,58,4065,3.615,0.9263,50.5
49019,2.652,0.00001034,0,0,0,2.25,8,2017-2025,8.417,county,18.89,159,4335,9.219,0.9126,30.75
49021,1.235,0.006076,0,0,0,1.75,4.75,2017-2025,8.417,county,20.2,170,26670,3.855,0.8014,50.25
49023,0.9838,0,0,0,0,1.75,5.25,2017-2025,8.5,county,15.88,135,3594,3.011,0.8028,17.25
49025,0.2244,0,0,0,0,1.25,5,2019-2024,3.167,county,4.737,15,6751,0.6775,0.6072,19.5
49027,1.369,0.00223,0,0,0,2,4,2017-2025,8.583,county,25.17,216,4388,4.049,0.7795,53.75
49029,2.397,0.01732,0.0004101,0,0,2.25,6.5,2017-2025,8.417,county,26.14,220,3506,10.03,0.8516,146.2
49031,4.276,0.0009548,0.000682,0,0,2.25,5,2017-2025,8,county,13.75,110,643,13.32,0.9171,89.5
49033,13.93,0,0,0,0,1.75,6,2017-2025,8.417,county,34.69,292,980,41.35,0.9759,25
49035,0.1932,0.08329,0.03224,0,0,2,15.5,2017-2025,8.583,county,8.971,77,494000,3.466,0.4517,157.5
49037,0.6114,0,0,0,0,2.25,8.5,2017-2025,8.417,county,10.46,88,5137,2.285,0.8601,22
49039,1.203,0,0,0,0,1.5,4.5,2017-2025,8.583,county,21.55,185,8617,3.436,0.8274,16.75
49041,1.129,0,0,0,0,1.5,4.25,2017-2025,8.5,county,15.76,134,8108,2.925,0.8023,10
49043,2.385,0.0009574,0,0,0,1.75,5.75,2017-2025,8.417,county,41.11,346,18110,8.528,0.7341,45.5
49045,1.111,0,0,0,0,2,3.75,2017-2025,8.5,county,20,170,28880,3.71,0.6768,24.5
49047,1.025,0,0,0,0,1.75,5.5,2017-2025,8.417,county,14.02,118,11550,3.269,0.7798,34.75
49049,0.2483,0.005782,0.005723,0,0,2,5,2017-2025,8.917,county,7.85,70,239300,1.765,0.4295,101.2
49051,0.3037,0,0,0,0,2,5,2017-2025,8.417,county,8.911,75,19630,1.617,0.5432,20.5
49053,0.263,0,0,0,0,2,5.5,2017-2025,8.417,county,9.386,79,78880,1.287,0.5785,13
49055,1.978,0,0,0,0,1.5,3,2019-2020,1.5,county,18,27,2123,4.445,0.8074,10.25
49057,0.7436,0.03999,0.01721,0.0004493,0,2,7,2017-2025,8.5,county,22.94,195,103500,6.414,0.6472,180
50001,1.516,0.06028,0.005189,0,0,2.25,17,2014-2025,11.17,county,28.57,319,17220,10.85,0.9176,140.8
50003,1.243,0.03426,0,0,0,2.25,11,2014-2025,11.17,county,26.87,300,23870,7.016,0.8525,95
50005,0.9585,0.03461,0.0005827,0,0,2.25,15.25,2014-2025,11.17,county,18.63,208,17480,6.027,0.8818,139
50007,0.3078,0.07768,0.006644,0,0,2.25,18.25,2014-2025,11.17,county,9.672,108,113100,2.791,0.7744,127.2
50009,5.712,0.0126,0.0001117,0,0,2.25,6.75,2014-2025,11.17,county,40.57,453,2667,20.1,0.9606,132.2
50011,0.6915,0.06796,0.006674,0,0,2,17.75,2014-2025,11.17,county,15.49,173,24390,5.049,0.8602,131.2
50013,2.284,0.005544,0.001036,0,0,1.25,5,2014-2025,11.17,county,25.97,290,3027,6.23,0.8915,134.8
50015,0.7978,0.04499,0.007659,0,0,2.25,12.5,2014-2025,11.17,county,14.15,158,17500,5.435,0.8682,135.8
50017,2.407,0.05778,0.003166,0,0,2.5,15.25,2014-2025,11.17,county,42.27,472,17760,16.22,0.9296,168.8
50019,1.678,0.03099,0,0,0,2.5,12,2014-2025,11.17,county,22.03,246,12150,9.873,0.9015,138
50021,1.056,0.04729,0.002056,0,0,3,14.5,2014-2025,11.17,county,26.96,301,37830,7.738,0.8602,138.2
50023,0.947,0.05756,0.004181,0,0,2.75,15.5,2014-2025,11.17,county,20.42,228,41390,7.182,0.8485,130.8
50025,4.413,0.04393,0.005061,0,0,2.25,11.75,2014-2025,11.17,county,55.61,621,19380,25.4,0.9232,134.5
50027,1.596,0.07268,0.001634,0,0,3,21,2014-2025,11.17,county,34.21,382,38110,13.24,0.8669,119.2
51001,1.675,0.0005425,0,0,0,1.5,4.5,2014-2025,9.25,county,26.49,245,26530,4.783,0.737,35.25
51003,2.107,0.04945,0.02096,0.0001136,0,2.5,13.25,2014-2025,11.17,county,37.16,415,45280,17.23,0.8296,178
51005,2.664,0.02042,0,0,0,2.5,10,2015-2025,10.75,county,36.93,397,6309,13.04,0.9004,94
51007,4.664,0.06867,0.01401,0.0007697,0,1.75,16,2015-2025,10.75,county,34.05,366,5545,32.59,0.9435,300.8
51009,1.654,0.08387,0.003778,0,0,3.5,20.25,2014-2025,11.17,county,33.22,371,18020,14.78,0.8709,101.5
51011,2.379,0.06047,0.004247,0,0,2,19.5,2014-2025,11,county,24.09,265,6686,15.45,0.9252,193.5
51013,0.5667,0.0303,0,0,0,2,11,2015-2025,10.75,county,13.86,149,111100,3.896,0.666,84.25
51015,1.366,0.01644,0,0,0,1.75,11.5,2015-2025,10.75,county,29.02,312,32640,7.185,0.7675,104.8
51017,6.091,0.01848,0.00008632,0,0,1.75,7.25,2016-2025,7.583,county,47.87,363,3010,23.53,0.9311,79.25
51019,1.193,0.08575,0.003092,0,0,3.25,21.25,2014-2025,11.17,county,28.3,316,47930,11.21,0.7811,131.2
51021,4.459,0.04909,0.02135,0.0001525,0,3,13.75,2014-2025,11.17,county,38.24,427,3556,35.33,0.9545,177.8
51023,2.441,0.03178,0.002591,0,0,2.75,11.25,2014-2025,11.17,county,42.9,479,12920,15.27,0.8258,128
51025,2.651,0.05761,0.01734,0.008091,0,1.75,9.75,2014-2025,11.17,county,33.22,371,7778,19.14,0.93,298
51027,1.823,0.05762,0.008425,0,0,4.25,17.75,2014-2025,11.17,county,39.49,441,12760,17.27,0.8605,189
51029,4.511,0.04972,0.004184,0,0,2.25,11.75,2015-2025,10.92,county,35.18,384,5898,25.06,0.9401,154.8
51031,1.303,0.08681,0.0062,0,0,2.75,21.5,2014-2025,11.17,county,30,335,29450,11.44,0.834,205.5
51033,1.369,0.02752,0.002636,0,0,2,8.5,2014-2025,11.17,county,19.7,220,14710,6.835,0.851,172.5
51035,2.42,0.08487,0.02524,0.001475,0,3,20.25,2014-2025,11.17,county,36.99,413,16810,25.41,0.8945,201.2
51036,5.436,0.0225,0.001019,0,0,2,9,2015-2025,10.75,county,35.26,379,2905,25.46,0.935,104.8
51037,4.001,0.09367,0.03362,0.01164,0,2.5,22.75,2014-2025,11.17,county,38.69,432,5148,43.42,0.9537,282.5
51041,0.7735,0.05382,0.001595,0,0,2.5,15,2015-2025,10.75,county,18.79,202,155000,6.71,0.6882,179.5
51043,1.857,0.005489,0,0,0,2,6.25,2014-2025,11.17,county,33.49,374,7589,6.487,0.8489,87.5
51045,5.553,0.03527,0,0,0,2.75,10.75,2014-2025,10.75,county,39.91,429,1810,28.19,0.9538,132
51047,1.415,0.0166,0,0,0,2.25,10.25,2014-2025,11.17,county,18.72,209,27720,7.162,0.8621,151.5
51049,4.009,0.07473,0.01304,0,0,2.25,19,2015-2025,10.75,county,38.05,409,4055,31.1,0.9375,271
51051,2.184,0.06918,0.01421,0.002054,0,3.75,18.5,2014-2025,11.17,county,55.07,615,8563,20.06,0.8684,270.2
51053,2.946,0.04197,0.02132,0.009507,0,1.75,9,2015-2025,10.75,county,36.56,393,12470,22.05,0.9286,300
51057,2.96,0.01949,0,0,0,1.75,6.5,2014-2025,11.17,county,28.75,321,5226,10.32,0.894,91.5
51059,0.2277,0.04036,0,0,0,3.75,14,2014-2025,8.333,county,6.6,55,513100,2.96,0.4599,61.5
51061,1.827,0.0367,0.0001757,0,0,2.25,13.5,2014-2025,11.17,county,29.91,334,31800,11.5,0.8179,132.8
51063,2.92,0.1308,0.02521,0,0,3.75,29.5,2014-2025,11.17,county,30.99,346,8655,33.37,0.9334,140.2
51065,2.191,0.02911,0.009825,0,0,2.25,8.5,2014-2025,10.83,county,22.98,249,10200,12.62,0.8828,198.8
51067,1.275,0.1741,0.02566,0,0,3.5,35.75,2014-2025,9.5,county,27.89,265,32460,17.1,0.8866,160.5
51069,0.506,0.01359,0,0,0,2,10.75,2014-2025,11.08,county,12.81,142,45160,2.918,0.7118,77.25
51071,4.134,0.04067,0.01122,0.0004648,0,2.75,13,2014-2025,11.17,county,50.78,567,6852,28.42,0.8931,336.5
51073,2.948,0.028,0.007115,0,0,2,9.5,2015-2025,10.75,county,33.02,355,15330,15.32,0.8999,119.2
51075,2.377,0.0666,0.009861,0,0,2.5,16.5,2014-2025,11.17,county,33.4,373,12610,17.34,0.9205,484.2
51077,4.261,0.07896,0.03168,0.006547,0,3.5,19.75,2014-2025,11.17,county,49.61,554,8137,48.86,0.9356,256.8
51079,2.093,0.0148,0.0004781,0,0,1.25,5.5,2014-2025,11.17,county,14.33,160,10380,7.049,0.842,132.2
51081,1.082,0.02952,0.003931,0,0,2.5,9.5,2014-2025,11.17,county,18.09,202,5788,6.179,0.8796,111.2
51083,2.124,0.05566,0.02325,0,0,2.5,12.5,2014-2025,11.17,county,36.9,412,15790,16.9,0.8849,173.8
51085,1.322,0.03976,0.0008856,0,0,1.75,14.75,2014-2025,11.17,county,23.19,259,49630,7.903,0.8033,108
51087,1.161,0.1072,0.001957,0,0,2.5,25.5,2015-2025,10.75,county,25.77,277,150100,11.18,0.781,101.8
51089,1.711,0.06399,0.00628,0,0,3.25,16.5,2014-2025,11.17,county,34.57,386,26850,14.77,0.8313,109.8
51091,5.912,0.01146,0.0007587,0,0,2.5,8,2015-2025,10.25,county,37.27,382,1392,24.44,0.9657,279.5
51093,1.582,0.01264,0,0,0,1.75,6.25,2015-2025,10.75,county,21.49,231,15200,6.08,0.7966,72
51095,1.269,0.02791,0,0,0,1.75,10.25,2015-2025,10.75,county,15.35,165,32900,6.749,0.8346,70.5
51097,3.899,0.03199,0.003389,0,0,2.5,9.5,2014-2025,11.17,county,27.76,310,2826,20.12,0.9502,96.5
51099,1.711,0.04169,0.01472,0,0,2,8.25,2014-2025,11.17,county,25.16,281,13850,10.01,0.8707,132
51101,1.687,0.01487,0.001706,0,0,2.25,9,2014-2025,11.17,county,18.36,205,8030,7.669,0.8715,93.75
51103,2.588,0.05383,0,0,0,2.25,12.25,2014-2025,11.17,county,29.1,325,5333,15.46,0.9217,89.5
51105,3.391,0.04721,0.002266,0,0,1.5,9.5,2019-2025,6.583,county,46.18,304,8324,17.99,0.8648,335.5
51107,0.364,0.02061,0,0,0,1.5,6.5,2014-2025,11.17,county,10.84,121,187900,2.263,0.549,91
51109,2.255,0.03866,0.02186,0,0,2,7.25,2014-2025,11.17,county,34.3,383,16330,13.4,0.9005,206.2
51111,3.073,0.0819,0.03934,0.01621,0,2.5,21.5,2014-2025,11,county,35.55,391,4827,37.68,0.9511,302.2
51113,2.164,0.03046,0.006825,0,0,2,8.25,2014-2025,11.08,county,27.88,309,6952,11.9,0.8551,175.2
51115,6.591,0.02563,0,0,0,1.75,8.25,2015-2025,10.75,county,31.07,334,3742,25.99,0.9494,116.2
51117,1.626,0.05001,0.01013,0.0004309,0,2,8,2014-2025,11.17,county,32.42,362,17640,10.48,0.8435,230
51119,4.751,0.02442,0.003755,0,0,1.75,9.25,2015-2025,10.75,county,34.14,367,4714,21.42,0.9218,110.5
51121,1.128,0.08653,0.01709,0,0,3.75,22.5,2014-2025,11.17,county,29.46,329,36060,12.25,0.8181,141
51125,4.403,0.02997,0.005814,0,0,2.5,9.75,2014-2025,11.17,county,41.1,459,6132,23.75,0.9192,160.5
51127,3.532,0.02955,0,0,0,1.75,10.25,2015-2025,10.75,county,32,344,8920,17.3,0.878,98
51131,2.195,0.004965,0,0,0,1.25,3.75,2014-2025,9.333,county,29.68,277,9762,5.804,0.8001,63.5
51133,4.855,0.02014,0.0001788,0,0,1.75,8,2014-2025,11.17,county,34.57,386,5466,18.87,0.9255,90.75
51135,1.703,0.1152,0.0362,0.0162,0,2,35.25,2015-2025,10.75,county,24.65,265,6864,23.46,0.9047,305.2
51137,1.481,0.03403,0.01177,0,0,2.25,9.5,2014-2025,11.17,county,24,268,18480,8.745,0.8811,178.2
51139,1.688,0.01027,0,0,0,1.75,5.75,2014-2025,11.17,county,26.06,291,9423,6.94,0.7454,74
51141,2.991,0.09195,0.006255,0.0003291,0,3,22.75,2014-2025,11.17,county,43.07,481,10830,26.87,0.9103,358.5
51143,1.846,0.0957,0.02008,0.002326,0,2.75,22.25,2014-2025,11.17,county,36.18,404,29830,18.61,0.8831,503
51145,3.181,0.04708,0.00288,0,0,1.75,12.75,2015-2025,10.75,county,32.65,351,12940,18.3,0.9022,141.5
51147,2.442,0.1024,0.03582,0.004665,0,2.5,24,2015-2025,10.75,county,28.65,308,10850,26.81,0.9363,284.2
51149,0.8196,0.01767,0,0,0,2,9,2015-2025,10.75,county,13.67,147,22790,4.109,0.8303,109
51153,0.1915,0.04113,0,0,0,1.75,10,2014-2025,11.17,county,6.09,68,225200,1.584,0.5419,81.25
51155,2.506,0.07103,0.01434,0,0,2.75,18.75,2014-2025,11.17,county,37.07,414,14460,21.04,0.8863,144.2
51157,4.001,0.03529,0.01116,0,0,2,8.25,2014-2025,11.08,county,38.26,424,3687,20.16,0.9424,91.75
51159,1.127,0.002058,0,0,0,1.5,5.5,2014-2025,6.417,county,9.818,63,4030,3.201,0.904,38.25
51161,1.135,0.08751,0.007035,0,0,3.25,22,2014-2025,8.333,county,30.48,254,39160,12.23,0.7565,141
51163,1.507,0.01959,0.0003719,0,0,2.5,12,2015-2025,10.75,county,31.81,342,11620,8.946,0.8065,95.5
51165,1.152,0.02211,0,0,0,1.75,6.5,2015-2025,10.75,county,24.28,261,34840,5.989,0.6951,98.25
51167,2.202,0.04605,0.03009,0.006339,0,2.75,11,2014-2025,11.17,county,41.73,466,15440,20.94,0.8598,230.8
51169,2.191,0.07538,0.03386,0.001862,0,3.25,17.25,2014-2025,11.17,county,44.69,499,11960,24.04,0.873,274.8
